Customer ID,Product ID,Price,Freight Value,Return Status,Return Processing Time,Number of Returns,Number of Exchanges,Return Shipping Count,Exchange ID,Exchange Difference Amount,Order ID
c68ba7c278daca261cc3ae4f90821d39,6a8631b72a2f8729b91514db87e771c0,25.9,15.1,exchange,7 days,1,0,1,,0,3a7029c0378a0b72c4be550c4e2dba69
976d7f689df410a41ea000c72b5b41a3,5b226d7c52f86ac72457617f78cff95d,80,14.14,exchange,4 days,1,0,1,,0,63bb3cc42964994be6481295c706c8f4
1bb679bae07f42ad12c2f81e473ce344,679a3e5e1d2bb68982be5734c6e55e63,54.4,16.14,exchange,8 days,1,0,1,,0,b825236418f4078920d15fa3d3813b06
554ce400f275abc5439b06a3ba67a0ab,a6ad77b15e566298a4e8ee2011ab1255,31.8,14.1,exchange,5 days,1,0,1,,0,47650b179fe1eb21e4f09dee5fc8305b
771177e66a083545a681bd14f8ec0200,14a174908a08ad7cfb56d3814d8e0ea5,91.3,23.44,exchange,5 days,1,0,1,,0,7e582bf07e775814ee561ea660528808
73c81eed8822aec98bc389ccce382294,5cbd407f3315b628a89206fbc140f6c8,19.9,14.1,exchange,2 days,1,0,1,,0,7a728c0fe2dd475aabd244294168bc39
ef486f9c35f2768e544a03fee7eea271,bfc275f6de912665e4dcd8da32f43c10,97,19.65,exchange,3 days,1,1,1,ex_1188,9.7,00b44ba3d7c4a5e9a9ebafef9150781d
2e19f8c8ec1187ae5dc50e54bfba01a9,ecab3fa721d1b06c225f23c30f02eb5e,135.49,8.69,exchange,2 days,1,0,1,,0,29e6f39d57976e61801fbb8f266f30e6
684cbb6356e27fe0120dc00c7a04a210,813e0977846de5206007de2bb18e44ba,1350,83.04,exchange,1 days,1,0,1,,0,9125562ef8d65ae1d7443c3d64d4a810
be43b87274ef2732d3ecb9f9b0b478f8,99a4788cb24856965c36a24e339b6058,79.9,14.65,exchange,6 days,1,0,1,,0,cbe91005fd979400e2820e96ed64d23a
15570f9541efe0202b897116ca6a4cf7,53759a2ecddad2bb87a079a1f1519f73,49,5.37,exchange,8 days,1,0,1,,0,f2d40f6ced9546a04fec87530394e1ce
b8a0ae0eb9ed76529f4d262fe3bc3310,0db04bfc9ca0d0dc2c530e7f2d023160,34.5,17.97,exchange,1 days,1,0,1,,0,6c240e91c9702ad9f9837dc329aaf475
b67cda5c14480b9958d2f1465fb3608c,159ea658243f5e5c4a18fa69d80adc16,200,69.55,exchange,7 days,1,0,1,,0,f9621d2a09f94ab31f27e78a400642ec
26478ee582f4b86952910fb4c7ee93b2,1961b9b9aa8a6aa6fce7ab329c05fa9b,105,14.82,exchange,1 days,1,0,1,,0,9069cf8008a940efbe703ea943d271a5
6b116549ed56c86707f9c9eeaa654941,3dd2a17168ec895c781a9191c1e95ad7,149.9,36.37,exchange,5 days,1,0,1,,0,a63205aaf6fff889c9499f4cb08e3696
d8c466a3e7c4cda36cd4ae7d577f44f4,22c5ddc22ea8cae84fc9917def682dc6,56.99,14.15,exchange,5 days,1,0,1,,0,162c0e804b1b9563dd2c3b244e97c2db
89f95811429721f15d1a548d33124c86,3eef0cb94ba82de806bb30ab743c7655,79.99,28.96,exchange,3 days,1,0,1,,0,10af96a0689260134307879127ac1952
80c0a38fb7948e73974c07ea359aa626,128f4a77e367e573f494417d3b0bb68a,16.04,21.15,exchange,4 days,1,0,1,,0,5a55b4fcb288fcd4e03766ee8dae6a41
074ed25364c115f9e35c10d260b87780,7cc67695a7648efc5e7a755603402b49,29.99,14.1,exchange,5 days,1,0,1,,0,41bb5cee06dbf170878a9ef93ac7e7f5
28fdb0f4d733ad48a41295bb90f339cf,37108281cfb6d9fa07baf471f27eed76,29,8.72,exchange,2 days,1,0,1,,0,1f2b13f5168b0700a870188e1e72fb1f
7ee644700fb5c86c08597b141f551e92,71e5d0eb5a5fcc829dc6c1bc1ecac7cf,59.9,7.39,exchange,7 days,1,0,1,,0,0dfc5762a0ff5c737811e18023883a86
36563caf711bd050e626f4d58e144159,a62e25e09e05e6faf31d90c6ec1aa3d1,105,23.89,exchange,9 days,1,0,1,,0,62a6791b270d5f309cfe9671c0eca61a
74f63a0356c3dd2e761445f2fa4bb5cb,05a9ab81472f6bdcd910cb49b636c5b5,159.9,51.84,exchange,6 days,1,0,1,,0,f9198719b5e6149a3191c420285a7245
bf7829c59bdda3409fdb934815d53836,054515fd15bc1a2029f10de97ffa9120,43,8.04,exchange,8 days,1,0,1,,0,793a2c4ddca6f26b9f06c056a96f9f17
a13b9847485ba81c2b12ed318d748b00,143c616ec3fe0cb065c3805cf9bd812e,26.9,8.42,exchange,7 days,1,0,1,,0,100e8cf23e7518027376ac07ca0ec96b
0fc3b282ee61e08518c98a8551cab6b2,5b17fc881ead1246f09b897c7027ae83,51.9,25.64,exchange,9 days,1,0,1,,0,99258947dd1b1fda580de965e83f657e
1c8e05297f77e1986a2ed0fe0899bc91,8db26005b17d1f7e2e8b3ab829051790,77.87,12.68,exchange,3 days,1,0,1,,0,ff0f748c58a386fe2ec19f6e32c9f42b
7c0a001c31242de2b27991f4f0fca4a1,00de606a5dda99c2499f94ef18282977,118.8,15.14,exchange,8 days,1,0,1,,0,f437da70eac9c43477ccfa608ce84deb
436b199887f7e81fb5c2e059904ed20a,f4f67ccaece962d013a4e1d7dc3a61f7,229.04,19.32,exchange,3 days,1,0,1,,0,27ab6a5caefe5efccdf548c79bf54a25
640c3b3d8f8dbaf9c95839f3b7944bba,87cc2aef12eddf0b170234138b0946e0,185.81,17.06,exchange,5 days,1,0,1,,0,b2fea8ff370123b5e89bfb2a213123e3
e8435133133d4eab7ded41332934b2d6,87351480a75abfcf15ec67af64f28ee6,102,24.25,exchange,7 days,1,0,1,,0,9e67d866b8dfe1d94ff765ef79fca1e4
249188f806d10160f9874afb8ec5ed50,be5353e2c543ba4f67831f95d3775420,19.9,10.96,exchange,8 days,1,1,1,ex_106,1.99,771596702a2e0245fb67b093182acb03
1cb8d99f2db06ce29268139361108976,24d1e0447bc0f9b43af49837d0a4efd8,27.19,11.15,exchange,6 days,1,0,1,,0,15847be2cbb3423e9344e53b040ef2a6
51437a7b80a72d28fb0dd8debbb7fc60,6bc8dadd7731eae110fe2d177361784c,187,15.06,exchange,2 days,1,0,1,,0,5fc3e04af31e724bfee5ffab7d3b41db
a6f1d9dcacb3094e9a84a0c40a26ce0c,abc3432ff825d8e524db1d4eac6d2099,41.98,7.55,exchange,6 days,1,0,1,,0,b37f75b6989911c687965cee14dc22ca
099dd240798668d46c5989ed873226c2,7ac0d3f8ac5b60c13d74b02b8cbb4623,94.9,17.91,exchange,9 days,1,0,1,,0,95af79101a51a0ce90a23751947bb016
a8a04bb88243eb391fc0964aaaf1d79d,863c8ced004542495e1025bb14124580,89,14.44,exchange,7 days,1,0,1,,0,90087834f1b051b9e44f4fdbe2aebd8a
55a365cf4d82f1b6e044a0da88b681a1,609c35bf8122d5ab8186ed7a6bfcd843,7.5,4.79,exchange,4 days,1,0,1,,0,0c8675dc2e52ab52977a76d810e45303
40dd50dbf3ac855ac5e321643a5fbe79,076e4ce53c8914382e7ff3732511b17e,99.99,21.15,exchange,7 days,1,0,1,,0,1190543041e25468b0370ddae215f01d
4e642118496410b93f7ed817c30a421a,8c23bb9086f957dd72ca80085f06697e,165.86,14.93,exchange,9 days,1,0,1,,0,80e623f868d3e6dfcdbd8d68b1f02227
ce6ccd40c94d231ac012f6488f144380,a72209f6ea270769cecf0ed4168d3893,59,12.57,exchange,7 days,1,1,1,ex_513,5.9,132f60de8345d1939567ee2c11a6d476
370beb82ba0d76cd2e15e6fd9d252abe,e0f33a3329af6716a0bb47fd7a664439,49.8,14.52,exchange,6 days,1,0,1,,0,ec8cbb2f067bf3af1cdf3c82ce77e1c9
cd136d3ce441081cd15dff22714a5c59,362b773250263786dd58670d2df42c3b,39.9,14.1,exchange,3 days,1,0,1,,0,e4d2316908e7852424fa2c997f0e3283
218bdff2df7ac32907c87cda2061e9df,1613b819ab5dae53aead2dbb4ebdb378,27.9,22.06,exchange,4 days,1,0,1,,0,469c998a970002ef15d7e16d4b716576
4fb7af6814466893de614d219265d0af,06edb72f1e0c64b14c5b79353f7abea3,39.99,15.1,exchange,2 days,1,0,1,,0,4b9e3d73bc7731420bb3f45c2cec9ed7
5e292fe8933613069fed209378379f90,d87bfbfb56d6bd8fbd1c05e83da46e55,261,17.46,exchange,4 days,1,0,1,,0,ea37b313540105af4a2ad79718d80d97
8bebcfc55190b8055b33881744673c18,0152f69b6cf919bcdaf117aa8c43e5a2,13.9,8.52,exchange,6 days,1,0,1,,0,2982a4a9b9ff0bf9a4f5b88a45a6fa67
2771eeec77688777e6dc455f7145358c,368c6c730842d78016ad823897a372db,59.9,17.67,exchange,5 days,1,0,1,,0,00d1e381c0995f0bdb95909fe7434d0b
cf654cd7b6793d06de65d6e923f8311e,4027c03e4b0afe1963877d2d164f880b,159.9,19.66,exchange,9 days,1,1,1,ex_1339,15.99,54f621bc447961fb6ab19031f7f3051b
ef965f89f325a77c2b3c7e1de2b897ba,75c859dbba6358947a27d204801125a6,209,58.13,exchange,4 days,1,0,1,,0,da876db1c81523a33b4c05cd13a3959e
4edf532487459eda21dd6ee099adf329,515848373adcbd9d2fae893d43fb772e,93.9,22.59,exchange,4 days,1,0,1,,0,6e49598a67a4161d3fe1299418fe5d43
f0c20eb716fdd6eee9527ec291b182e6,3ff718959f57e5a5c7e17ee1af98dc10,150.99,13.19,exchange,7 days,1,0,1,,0,cc24df8244d2fa6c7cdf82f11f85b001
a8e9a8abb0f2e70472f4484550eedb73,431fd984f18cf930e301e4815be65ca4,94,17.1,exchange,3 days,1,0,1,,0,368b6ae3d06e7116cfbfaf1b888becb6
8912fc0c3bbf1e2fbf35819e21706718,25e2023ed83352bde98dc1490d14c3d8,99,19.66,exchange,6 days,1,0,1,,0,c3cf38b5ae4bba4ccb2082824d3066e0
eb545dff3d570e77ccfdef726b704622,e205eb6683dbf1812c2338baf0575ed0,29.8,3.16,exchange,1 days,1,0,1,,0,7113e8344293a6a03453110d67c7f533
da5cf273e802884eda8cc65e1f27f316,a42d9c825894f96fc6ed02610891454d,69.9,26.57,exchange,9 days,1,0,1,,0,56e52e0e9ca5698dd8d4fa5de117448c
7d0e8b3cece66d111fc2d6921b068abd,edf3fcc4ffbf81855bbf404a5274ceee,27.9,16.11,exchange,4 days,1,0,1,,0,b0226a31a2297b13e23df75400c28d81
aacce4b379f144d901d99fcb2cd07f62,bd4b8ef786f95b66ded2f483293318ea,159,18.54,exchange,3 days,1,0,1,,0,87ec7a9f029ae04e1e43ffc7bba7bfa5
f35cbd980d07fb0425ade64df5ac1cff,b623b7cb05ee3248fbe4a6ecbeed79a4,70.97,13.52,exchange,3 days,1,0,1,,0,cb31d6a654b3b6be3168cdb05fee80ee
d4f9aeb0c1edc4888992347f8c9cbf29,45ba26803dbbdb26ec5757546929ac89,69.9,11.1,exchange,7 days,1,0,1,,0,38bbb94deba996cc4485e25cd0b27a20
e24fc7161cdab26a7f96e139faf161bf,eaa57ef2c6f400e0ca6fabc628ea1cf0,17.9,7.39,exchange,6 days,1,0,1,,0,59855c078a7519d73930b2c2ca624688
e75b06236ca6694bf68a0b398f2fa076,2b1736cd698222fad698e3c1be9dd4a3,110,20.26,exchange,3 days,1,0,1,,0,5e05fc44a33348e1cb63924603162dc4
d3c09791fc7ede919353f0488a3375a6,2873da054c3a30189c5aac7b87d3b6e9,185,23.26,exchange,9 days,1,0,1,,0,7c7fe53f2fdb00627f75d98690d753bf
9d41ac70d57de4ce5e134246bfe7b237,e79cd83f9050b980118e3e3a5930b577,179.99,12.16,exchange,2 days,1,1,1,ex_1588,17.999,a6c5cbc5cadf62d9f007941e1da19433
6b23bd7d2d73082f729ce2be985ce562,8e35056a353550809b6675987b99a117,149,13.75,exchange,7 days,1,0,1,,0,c2b5b20737274fee59fbe8ee26cefe2d
0d7b6a46b67046fa56193773a361e7ac,553db989ee7f8afb98f8fb680d30050c,369.8,17.47,exchange,3 days,1,0,1,,0,146479aaf9d2856e1d613691b0d0b049
5aa439f5f53153b4ba0aca0c5a39fcf6,8312d7de87652a517f739c42bb4fd3f0,29.9,13.55,exchange,5 days,1,0,1,,0,72338cbe5e2e8e0e6018f8497ee34420
76f0dbd7491610a96786b3c2c544ac9b,00917855135d67fb060dcd81863166a4,39.9,18.23,exchange,9 days,1,0,1,,0,5b03dc75d71e4a3940c88c4c9cdf6c2c
5d96eed4195d10be7ec450423d9e5635,d272d0921188b0bd91542d704b21404e,11.55,15.79,exchange,5 days,1,0,1,,0,dab991912deff0b6f34c2ac665fd566f
1cacaad02da03c1de0ac785137da2f6b,bebd360fe73dc670fd6439e9b943ceb7,746,20.32,exchange,8 days,1,0,1,,0,29cbf0f738f9f827dbb2fc94c79e61f1
16b167f5424e2d0d097bf0abea502637,1c6771d60124b84ada98e8f67ba111db,3.98,7.87,exchange,6 days,1,0,1,,0,9147c16fab80dbd17a45d97f65196491
d5953c17ff6eb3e890cc06072c6894e2,3da76d120922f2c5c94b3ec02db563c9,139,20.7,exchange,2 days,1,0,1,,0,6da8ea3c17482ba0eee27ffd63c2d591
07d974be948a5520179bb45d799fa0d1,b5ac08b2bc73bc36eecc6107b78247d3,189.9,18.04,exchange,8 days,1,0,1,,0,46d276d1bd7ed3c213c4a8b2f19e19cb
3ed3b8e6500fffcf751b8861174195f3,c9c6fde711572c1ad99ca12728c6af00,29.99,15.23,exchange,3 days,1,0,1,,0,4e40816dfae91a37e97704c0ef372ace
0d3fdbd4697ff7426b3d0fbebafa60c1,428142062f95deb5d5c834e4f0313000,68.1,14.06,exchange,5 days,1,0,1,,0,d54e41bc912d847f8e635a72f7aab29f
eb90d6525336fcaaea44e7f09a34bc1f,1d2d3b19f5c3d093d4dbccd3cd963a8f,194.99,20.85,exchange,7 days,1,0,1,,0,dba5951df5e24339650c2552a565ad2c
3298ab6fddfdd074bfc8d7e1f7f3da95,867860cb9f8724722b424497dfe1d491,69.9,11.88,exchange,6 days,1,0,1,,0,feb3bdbaf1981d66fc08d70fca979fd8
944c02de4a75662a406065ee973c21b2,bfa0e398bef2d28bb421d42997982cab,219.99,24.3,exchange,1 days,1,0,1,,0,1bdc66f51db19484352427af89377129
755071dd68e519ca13dc77e70fb98710,4c1e109ecdf58453de365d217cefa64c,120,13.18,exchange,6 days,1,0,1,,0,f66a5fefcb2773c75713ad0742801b50
ceb81075157a116d7001ec98fdbac21c,fd2168a1a9661512d53cb23d6d23ee02,270,10.7,exchange,1 days,1,0,1,,0,4698210068ff4fe55a812e51e337a80a
553c9508cf896661953526c7a0d46e66,e3b5a4c3f8512fe1315f05564e461ff4,127.42,0.09,exchange,4 days,1,0,1,,0,f7e889d34a2cae92d50c09d7689dabe7
4e69a1799278deb1af1d206568b92f76,61b5c300f3e56ac6bda4cb54de396f9b,49.99,10.96,exchange,2 days,1,0,1,,0,b2a3423735119b088bc62dd62cf053a8
192c6d78c5af56baf060b9b2792bdbb5,8ae1198dd85742fe30b74a96968f250e,115.99,29.21,exchange,9 days,1,0,1,,0,52a39a74e61ffa3d8ce5db4e780ee364
7ab1e0974193f60d5db1140b566919bb,aa8d767a6316127a012fc3d16b84dc7f,28.9,17.92,exchange,2 days,1,1,1,ex_1966,2.89,f5068e06e9de577bdbfcb519ff9fb5c5
c169f24f4c8aa4c97dac45a35ca0fdf1,5a0783457f0264ade6beeac64ba145f4,62.99,13.1,exchange,1 days,1,1,1,ex_75,6.299,3e9a88f66e0a7f0a46ddf240f5370047
20609d696686ef03d3fe91fdbbe99b71,c53136cc2d9c25f291925712487f22eb,87.85,17.86,exchange,5 days,1,0,1,,0,6d7a9c1028453b6ee47863e588d93afd
79735f2e8136ba8c16524a5bf978baf3,7ad1208884270048a2176ff437f49a9b,89.9,16.26,exchange,9 days,1,0,1,,0,3d93d8068cdb0206fc87b5d539a45f6b
32338bd45fc1691a84c9cd0b2c52112c,36fe62c1a0f657634af86b5bbf10f459,74.9,29.45,exchange,9 days,1,0,1,,0,57274b4596c5c76c54168e88dbcf922f
d34dfd38d5a09cfde6f512ed4ecb9600,01da7f08d8327e0b4fab7edaa0c417a4,298,10.83,exchange,9 days,1,0,1,,0,f60ce04ff8060152c83c7c97e246d6a8
d32034dfc685b1ae15dd4c78eace868e,dc4adbe80b638fa8ed7ce4d2822e05af,119.9,21.33,exchange,6 days,1,0,1,,0,86a0962f08397e9524a60256d2bce32d
569ba71533670533f183c6bdc39cabe7,c4913f978f6af6755a1dcc8d16e76774,14.85,11.73,exchange,1 days,1,0,1,,0,707c884622a611c1c2c7b247c01f0121
e00794ffe75cb4d0f058b095add1ae5a,d696750e550fd0f733979dd7e5dff921,177.99,17.01,exchange,4 days,1,0,1,,0,5923263d49d190dc167b702f6dfc0c4d
9b00f9e555698bf946d1c124e9d252f0,db5efde3ad0cc579b130d71c4b2db522,175,15.98,exchange,3 days,1,0,1,,0,8c29553a081ec9b93f3a0407e902822a
1afc82cd60e303ef09b4ef9837c9505c,353356a910b2a42aa75a888a5d348997,399,9.66,exchange,2 days,1,0,1,,0,2deab87eacecced409eb4e2f9b2a4372
ab93c4cff5dca2721ac4bfef3489d30c,72c6ce77ce1addb023ae0e0c483b4193,240,30.72,exchange,1 days,1,0,1,,0,5bb8b0cbc3b9c8785096b10b128bac52
32502607d5a44f34e36748b136e26b11,5ed9eaf534f6936b51d0b6c5e4d5c2e9,25,16.11,exchange,8 days,1,0,1,,0,a6401d6c8f6d0df7821a17a628c1f36a
1eef2bcc23c75349976a65957e2e105b,011bb8a6af5178b33871a83c4f297d32,31.58,15.93,exchange,9 days,1,0,1,,0,d2ddc09916a8bcc31353edfe699da8e8
46c711a52bd83fdad273158043470bed,7c1bd920dbdf22470b68bde975dd3ccf,58.99,7.67,exchange,2 days,1,0,1,,0,7435f7bbb58d39e8b780c0e60e4ef3dc
80f93f1fabe7772d559a7c349667af0e,c5588523a52b41fd7e7340375e67b6cf,74.9,15.27,exchange,2 days,1,0,1,,0,421bb69fc426ab8530ef85399541a9ac
86e6e37908c65b70f0216acfe7c737c9,6feee83828f0c900f61f578bbab17911,24.99,15.1,exchange,7 days,1,0,1,,0,ad7e012867d486bee881d0a10df0399c
e9c1cfe35390c67f7f399f9a89c32714,c98dbc2130cd3fb72c34211b31843bbb,1199.9,26.28,exchange,6 days,1,0,1,,0,186a0845cd1b679057c8b0ea86931e2f
94a78f781827c6503da8b734ebb511d7,f045dc40e1d54d2f70286e4cbb07a357,39.9,7.71,exchange,7 days,1,0,1,,0,ba32ca81e6f254f77b25b2959a1bb776
322f2569c4dca8ee5119d0714fc09c1e,2423252b2432f1803e4f29e0974c6cf7,169.9,17.44,exchange,1 days,1,0,1,,0,35660aec0cc42b6257e24281ee0e6255
e57094aeb5c4a3144bdb6d0efc67aa42,612c7f49d1026f7beded75464b574f81,34.49,7.98,exchange,5 days,1,0,1,,0,d168723fbc108ab922a23516046a4b42
df834820fffe483c7df9ac495163ca36,3cb39171fd36c50097f2dedbbe0dfe6e,31.99,7.48,exchange,5 days,1,0,1,,0,32fdcc586467aa637465758e27c36f6c
d8d2e004c9fb73070288b0e28ddbb2ff,a058bd781185e59b75160f5133afad9b,179.49,17.23,exchange,3 days,1,0,1,,0,00d50baf1bc56a3c59de1810a6b84b0d
fd00ac0c4373ccce4a50d1b8e0c09ed1,818430a64bb4e935b35f1f4da32612eb,59.9,9.34,exchange,1 days,1,1,1,ex_101,5.99,dd33f743f8af5bb74051a4e3935388ba
2de345a4358584e6d06a3f11db7f2c84,729834518009d0ecf002340e2b9e34df,89.9,27.48,exchange,4 days,1,0,1,,0,814c31e68db7274e410dd3f8dbe3c6c3
0be4ccac4dad0eece92dc788cd5e9260,f196248e8b5d060cca414a664ea9a76f,199,21.71,exchange,6 days,1,0,1,,0,4f62f7be75d84075c16a2a5f65938a72
827527fc23866f028badc583e4778cf5,d5b703c271f43f9c588a6f512a00f77e,34.9,14.1,exchange,6 days,1,0,1,,0,4473b8fa106822f223b714af3157b92b
22d8ce67d81d6155f428db48eeb6bc7c,c7b3b8509e06ae21abdd78b541215cda,119.9,26.12,exchange,6 days,1,0,1,,0,6d2deca91b22bd2e7fcccd13c8dc73f4
84d87129f3907d8fcbca2b05ceabab6d,f07dfd51b27ae763526ca43745920b7d,14.9,11.85,exchange,8 days,1,0,1,,0,3c845174981c9b87340aa1ce5ef7fc9e
3e661a73488109b0bc5c9e71427d9939,595fac2a385ac33a80bd5114aec74eb8,117.7,23.32,exchange,5 days,1,1,1,ex_1901,11.77,6fd1dd6138481494d4b90327ceca7dee
c4d0c1e115e53fdd81287bab6857c3b7,0a4f9f421af66d2ea061fbb8883419f7,110.32,18.65,exchange,9 days,1,1,1,ex_1258,11.032,ece7b7cba1247b9ac059fc6a6528a075
49fc491cda67a572a6fa17631b3ff033,e7ca7e339dceadbc564c89d4eb24c91c,9.99,7.55,exchange,2 days,1,0,1,,0,4dadb98bf1a3966f985a0e3e5923d413
7a81429a083c668d1366e07c37d4deb6,7a295e6687ed3e00c8143498115f6ca5,103.9,17.66,exchange,9 days,1,0,1,,0,491b3517aceaf23456a3a9cb1d95feab
00b6731ea206414be73f8c73bec1951e,0e13a44cd53f64403d91654786b6adcf,41.5,18.39,exchange,7 days,1,0,1,,0,542549172a2d91c8b67d45d819e32955
c865d1d500bae6adb604c4a55a31525a,35afc973633aaeb6b877ff57b2793310,86.9,10.29,exchange,7 days,1,0,1,,0,bd088ca6ce1e557aa5a095aabc217990
2b2579545226dbc47bbae14b3e983e10,5efb4125102dcaa9a937dc2002c96aba,14.45,11.85,exchange,3 days,1,0,1,,0,25db8af390f9984ee0af317b5239af35
f8897ca2b66630b4d587f8daab079c08,3488d2ce36e718097c1509444289ef7f,199.9,17.59,exchange,8 days,1,1,1,ex_1175,19.99,f54985d5e0aa25e89765a7f3c1d7c445
66e8cd15def4261b910039d661c63da0,3f3bb9a9009cafb307bc91e3d8a507b9,249.9,26.59,exchange,5 days,1,0,1,,0,db456679d015d774c82f5a26c503a7b0
56b1b47903483551ba7310e09e1c8726,7c1bd920dbdf22470b68bde975dd3ccf,58.99,16.66,exchange,6 days,1,0,1,,0,402aa244b88b67e5cc97b78f03488534
fba17b6ecab422fe1c1972562e41bf9c,85fd14e978b92176dd210c046abc3540,109,15.51,exchange,1 days,1,0,1,,0,1db5f7be6c0e5b942a24957fae155f28
19f1753fcb718f9b763a0763e79ee15e,154e7e31ebfa092203795c972e5804a6,23.99,15.1,exchange,5 days,1,0,1,,0,bbb0e248cd5ad3480165a7ed356a9d1b
8e802aa92e088465b6a3cbb2a5188d5f,f083f237cbf95dd0a5185e902f385dd5,17.65,13.47,exchange,8 days,1,0,1,,0,2e5b6a33990392a9c796ee57da31a651
aa7aba441952b013edbf055028d6e7dd,36bd3e4daa4604d112f17dccd24ee59e,39.99,15.23,exchange,2 days,1,0,1,,0,b2908d9328eb32bdb9b7ac1e197c05fe
1a79125e3c27596d608c700c90818a2a,5b3aa845bba5aa7ba1216e36ae882cfa,14.89,9.5,exchange,8 days,1,0,1,,0,bc54c3719175670ad9effca0e152ec38
b2dfb42b62eed0666aef0b9e660de51b,b20e4519d195d80c6d81bf3963a43d5a,74.9,17.77,exchange,4 days,1,0,1,,0,2cbc5b81184dcc5a9a134f8eecdaa825
44c880d8fd29bf9ead60d49adfa11c25,13db47eae724e2848e12b71a617a3a41,499.99,21.38,exchange,5 days,1,0,1,,0,ffa4713aab0ab633f0f6daa12baf90cb
a2ccdcdf92fa5b6f0cf2a320924ba362,9a2e821cfc513051382e27606ab3325c,69.9,17.74,exchange,7 days,1,0,1,,0,244232dbaf1d3d08c7e863d28b8ec328
16098d97a1d12a6152a14e9d930beb8f,3f14d740544f37ece8a9e7bc8349797e,84.89,7.94,exchange,7 days,1,0,1,,0,aadf5fc042b64c57d336c1ad8a28a455
21c486a006994b9f9a19f18a9c5c714d,978017df6a79f817ff723f62ccd2c786,28,4.62,exchange,3 days,1,1,1,ex_2073,2.8,5b567e97fb4f455c9305e7890ffc45a1
5d2a6f43827078f498988bdf977913be,9b5ac73a8525e3eb6e33e1272d62bea2,98,18.57,exchange,7 days,1,0,1,,0,5771faae60a2852e55b8cd938a0dab30
4b3c1094a07e52f1eed9e326d4f28fd9,22c5ddc22ea8cae84fc9917def682dc6,64.99,16.15,exchange,4 days,1,1,1,ex_833,6.499,bd9c7d72943c5118f03bb7524043e0fd
2d76ccbc1cecea0ffef654de59923d87,f23d24b737a58861ed576d2128c439e4,82.97,14.31,exchange,2 days,1,0,1,,0,594ada7b4f3779b23f96418739414ec3
98ae784ea02599457d7cba659b4a4f0c,561bea95142a07c5a363216f47879cbe,1699.99,82.56,exchange,8 days,1,0,1,,0,26e7606527e710486939428227c703cb
a9f4551ff7d2289c309aa713c0d26cf3,0dd8f23d6e66d8b4246e3068d13091f9,18.74,12.35,exchange,7 days,1,0,1,,0,a45ffe76ca47f57a1cdaf4d39b84c37d
5022998b373808425858c5fbb585728c,f03859e4cc21018569f5ae7a03897ff4,49.99,15.1,exchange,7 days,1,0,1,,0,f56dddd5a49e282a2747a25d6d7d1bf2
45d3f926989da0ed4943a7c036639bdf,acc444eb5ad26f79d5a11baa6a03c439,120,70.06,exchange,7 days,1,0,1,,0,0aead977f249a62158c114e4460c37cc
246ecd502d6e6d53f5103fdc161c2e6c,1ca737c9f8f06b3672be9f9f3f603d36,127.9,8.66,exchange,7 days,1,0,1,,0,10e652c1735375eb89f51e95212615e8
d78d435ba819b961c4b926ddcb973069,c4baedd846ed09b85f78a781b522f126,89.99,45.09,exchange,5 days,1,0,1,,0,b5694945c5538eaf411c76300dd2af47
23631a1a0e3f6c1b41be9047d1385db1,3f6cfbf79bad1fd33c65e65cde20ab67,84.9,9,exchange,5 days,1,0,1,,0,9f6833a99cc6d2bc31cce30fd2f58aa6
0228874050786ca37c963d514a71684d,aad701f7922484707866c83423e24b56,49.9,16.79,exchange,6 days,1,0,1,,0,13df04a948b9837c1b115c5363a97a3e
6daf71f05c643906def34f056eab995e,979473e8af1d4eaf4b889a0ba32834ce,52.99,11.87,exchange,9 days,1,1,1,ex_1565,5.299,1f440e230578d73badf5afd8bb78c632
5a62643ba68cfaeb566ad926e3b18eb6,c3eb7064c36408a9bfc77a42d6ab993c,990,67.29,exchange,5 days,1,0,1,,0,5cd1638878e3bdec096de84a8d51fd2d
c7d332c9700e825231e256419e58df3a,e8c68ed99b73a85e2c22388f4a702bc0,69.9,15.93,exchange,4 days,1,0,1,,0,446461e627059dcc66c0d83df1d3fadf
f592f54e3b79e2849752d2394bf9f0c0,afe03a970bfcfb89d67682980d6ffed5,80.5,18.66,exchange,8 days,1,0,1,,0,e4be13e2fd66a70ce8fb95ce428a8709
55ca07ff32dc30f00ded4c99f8ea9124,94475071013412139f862c0bd7e3bb37,42,15.39,exchange,6 days,1,0,1,,0,0327e521bdeabce73fcf327b2fc94c92
1ac1430bcebe7977df7bab47cb4227ee,40e8b425d1a26e2d9cb77363523e05ce,79.9,26.88,exchange,9 days,1,0,1,,0,5abb95f2a998dee581e1c63cb7ea7512
8bc1170e90f388332edae6f23c388d38,7b3b38b62de0edfa802192d5c18d5489,89.9,17.37,exchange,3 days,1,0,1,,0,3b2a2bbfd008c0c053c78914e69e0f79
3426f6b06e7653e3271e965b8eaafb29,216bb0e0cd43ffd832e0973d35e0377e,46,18.23,exchange,2 days,1,0,1,,0,cab899336401fd910bf645dc446d42de
45c9fcdb0cd88a5630cb4405c4d2e4a7,665dcf48bfab7017f4ac917abaafac4f,11.9,8.29,exchange,8 days,1,0,1,,0,316de33d2305716d16f6fba75d609f9e
